0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 1.000000000000000000e+00 9.999999999999997780e-01 2.065293916828367535e-08 2.358092581289905276e-20 0.000000000000000000e+00 2.572419265845552261e-22 -5.070209744374476726e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.626577644490797419e-19 -4.052106664817260012e-07 0.000000000000000000e+00 5.749778325797059129e-03 2.385621284518902387e-13 -4.791424030631930999e-21 4.708729593850155548e-01 4.708729593850163320e-01 4.708870406149851529e-01 4.708870406149843202e-01 7.394974877599994280e-16 -2.427205127439786847e-04 0.000000000000000000e+00 1.033938635924222504e-12 -9.676376642471466727e-02 0.000000000000000000e+00
2.000000000000000042e-02 0.000000000000000000e+00 -5.143544224495203629e-10 1.000000000000000000e+00 9.999999999991523447e-01 1.302027484626774469e-06 1.507961710120750585e-15 0.000000000000000000e+00 6.596307046398977203e-17 -1.282443925530036569e-07 0.000000000000000000e+00 3.956362128072930459e-04 1.752516286626145243e-12 -1.685220112394141106e-18 2.958620875264436847e-14 -2.554577924844227948e-05 0.000000000000000000e+00 3.821190246843193805e-02 7.001748699493782567e-10 -1.291013851317406533e-15 4.708332094501030962e-01 4.708332094520957245e-01 4.709267905530898357e-01 4.709267905510973740e-01 1.178601873606970130e-11 -3.806149659835023416e-03 0.000000000000000000e+00 4.103364231365250235e-09 -3.754887803814208058e-01 0.000000000000000000e+00
4.000000000000000083e-02 1.110223024625156540e-16 -1.624009719141960229e-08 1.000000000000000000e+00 9.999999999478994539e-01 1.020790171261817692e-05 3.735639971920194543e-13 0.000000000000000000e+00 3.279041996041628985e-14 -2.019102445873352534e-06 0.000000000000000000e+00 1.517511718597129100e-03 1.642400575109889302e-10 -1.109658621019871151e-15 7.329325626053008726e-12 -2.002790316328725752e-04 0.000000000000000000e+00 7.340743749942008067e-02 2.962189460097981030e-08 -3.132860621941265626e-13 4.707901125029137490e-01 4.707901125872042125e-01 4.709698876933552936e-01 4.709698876090573361e-01 1.453796463985142813e-09 -1.481794186743210472e-02 0.000000000000000000e+00 2.517156599447357718e-07 -7.207356952365314706e-01 0.000000000000000000e+00
5.999999999999999778e-02 7.438494264988548821e-15 -1.216742755442939485e-07 1.000000000000000000e+00 9.999999994301976836e-01 3.375803151778258989e-05 9.263077035526666998e-12 0.000000000000000000e+00 1.223735570625406726e-12 -1.005747159908022233e-05 0.000000000000000000e+00 3.313317559860637970e-03 2.554407989587438305e-09 -5.554026965326304070e-14 1.817415717477035415e-10 -6.623325795110904420e-04 0.000000000000000000e+00 1.056243302563672493e-01 2.986862140339265422e-07 -9.675220991650273922e-12 4.707506634460429940e-01 4.707506642958905196e-01 4.710093387005413468e-01 4.710093378504617845e-01 2.393138165488548528e-08 -3.244077940462199161e-02 0.000000000000000000e+00 2.747289526139828470e-06 -1.036762437037690887e+00 0.000000000000000000e+00
8.000000000000000167e-02 1.278976924368180335e-13 -5.058524464305466077e-07 1.000000000000000000e+00 9.999999969269489641e-01 7.839707943353383540e-05 8.950557209990954920e-11 0.000000000000000000e+00 1.581969752894423538e-11 -3.127334391791708430e-05 0.000000000000000000e+00 5.724510795982942248e-03 1.806227920923984521e-08 -9.036543269078569077e-13 1.756099340789973947e-09 -1.538150712666381051e-03 0.000000000000000000e+00 1.349653035281305757e-01 1.562329423352875156e-06 -1.142765235243550324e-10 4.707147382835591420e-01 4.707147427280728991e-01 4.710452732941131648e-01 4.710452688468675930e-01 1.726878530039618779e-07 -5.610035989682184837e-02 0.000000000000000000e+00 1.478554665412373646e-05 -1.324576797665918848e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.159627949220976006e-12 -1.522939829650096959e-06 1.000000000000000000e+00 9.999999887508240759e-01 1.499945058991606717e-04 5.159873346990836998e-10 0.000000000000000000e+00 1.143911720421935233e-10 -7.511207587783872949e-05 0.000000000000000000e+00 8.694588627633613107e-03 8.216097338328121581e-08 -7.837397082705983521e-12 1.012367184844492260e-08 -2.942892305056872895e-03 0.000000000000000000e+00 1.615316461952389926e-01 5.631507033372981420e-06 -7.782838746455186962e-10 4.706822173582584368e-01 4.706822333744019593e-01 4.710778250271265843e-01 4.710778089924079759e-01 7.929592931428146296e-07 -8.524239780046254100e-02 0.000000000000000000e+00 5.400690175804574169e-05 -1.585172668305345756e+00 0.000000000000000000e+00
1.199999999999999956e-01 6.987521672385810234e-12 -3.738308109318811281e-06 1.000000000000000000e+00 9.999999677763246053e-01 2.538648261861061492e-04 2.145463185639044353e-09 0.000000000000000000e+00 5.727561475727911157e-10 -1.532126648793418323e-04 0.000000000000000000e+00 1.216905957119003394e-02 2.819846850666781580e-07 -4.547772521321891446e-11 4.209399177150749278e-08 -4.980828371273199329e-03 0.000000000000000000e+00 1.854231975593395587e-01 1.598045177374690434e-05 -3.714913886461575806e-09 4.706529869046841563e-01 4.706530323355346823e-01 4.711071345275047451e-01 4.711070890080533702e-01 2.735479042494855177e-06 -1.193323463850345656e-01 0.000000000000000000e+00 1.543608248883738404e-04 -1.819530038921393755e+00 0.000000000000000000e+00
1.400000000000000133e-01 3.176248153380356598e-11 -7.970256906236862501e-06 1.000000000000000000e+00 9.999999220713816639e-01 3.947875765353435137e-04 7.119505781977930473e-09 0.000000000000000000e+00 2.225247279394524703e-09 -2.791939212878509751e-04 0.000000000000000000e+00 1.609541427433084163e-02 7.960210393315800078e-07 -1.996678375592700008e-10 1.396847360987232964e-07 -7.745734062466546471e-03 0.000000000000000000e+00 2.067383274038412377e-01 3.839207355127787581e-05 -1.383631136898473947e-08 4.706269407442894570e-01 4.706270498306509564e-01 4.711333529809667575e-01 4.711332435646981009e-01 7.745831457561239472e-06 -1.578551196937527934e-01 0.000000000000000000e+00 3.724465307746563413e-04 -2.028614996422777317e+00 0.000000000000000000e+00
1.600000000000000033e-01 1.174667030312548377e-10 -1.532753671950582192e-05 1.000000000000000000e+00 9.999998335199152821e-01 5.770269850482463280e-04 2.002910246347022992e-08 0.000000000000000000e+00 7.180160432869058378e-09 -4.684484247810123919e-04 0.000000000000000000e+00 2.042309590340500580e-02 1.946722915213203848e-06 -7.142554929285445974e-10 3.929711865989261628e-07 -1.132127510094742100e-02 0.000000000000000000e+00 2.255739134511446642e-01 8.159682373877983339e-05 -4.292122270077314340e-08 4.706039820203959945e-01 4.706042137066657194e-01 4.711566456287860638e-01 4.711564129191604389e-01 1.898063314712493320e-05 -2.003148144391197483e-01 0.000000000000000000e+00 7.937881068983804710e-04 -2.213379719542675872e+00 0.000000000000000000e+00
1.799999999999999933e-01 3.710858287320206728e-10 -2.724282791116408849e-05 1.000000000000000000e+00 9.999996765094056883e-01 8.043513422983558083e-04 4.966821021110445235e-08 0.000000000000000000e+00 2.010368559634995463e-08 -7.379441537584020957e-04 0.000000000000000000e+00 2.510347006877719153e-02 4.265523950282449831e-06 -2.184136193158794778e-09 9.744912300582130817e-07 -1.578138865128777754e-02 0.000000000000000000e+00 2.420253180362815504e-01 1.578679647816019782e-04 -1.157083584331379948e-07 4.705840248882566246e-01 4.705844727494852830e-01 4.711771950946752607e-01 4.711767444743604205e-01 4.164547280400205710e-05 -2.462344317347984202e-01 0.000000000000000000e+00 1.538680972681885726e-03 -2.374762466811683126e+00 0.000000000000000000e+00
