0.000000000000000000e+00 1.500000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.999999999999996669e-01 -1.376862611218911414e-08 2.065293916828366873e-08 0.000000000000000000e+00 5.070209744374476726e-10 3.380139829582984484e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.052106664817260012e-07 2.701404443211506674e-07 0.000000000000000000e+00 -3.833185550531296136e-03 5.749778325796942903e-03 1.009741958682895111e-26 4.708765127470389000e-01 4.708928747396081693e-01 4.708834872529623627e-01 4.708671252603930379e-01 2.427205127439786576e-04 1.618136751626524474e-04 0.000000000000000000e+00 9.676376642471465339e-02 6.450917761647644022e-02 0.000000000000000000e+00
2.000000000000000042e-02 1.500000000514354337e+00 3.429029482996802419e-10 1.000000000000000000e+00 9.999999999987756460e-01 -8.680183230835355188e-07 1.302027484625303172e-06 0.000000000000000000e+00 1.282443925530036569e-07 8.549626170200243794e-08 0.000000000000000000e+00 -2.637574752035728781e-04 3.956362128053592629e-04 5.169878828456422968e-26 2.554577924844227948e-05 1.703051949896151966e-05 0.000000000000000000e+00 -2.547460164499832161e-02 3.821190246749750496e-02 2.584939414228211484e-24 4.708568244756340393e-01 4.709655629296395363e-01 4.709031756782380840e-01 4.707944369257131001e-01 3.806149659835023416e-03 2.537433106556682277e-03 0.000000000000000000e+00 3.754887803814207503e-01 2.503258535876138335e-01 0.000000000000000000e+00
4.000000000000000083e-02 1.500000016240097267e+00 1.082673146094639987e-08 1.000000000000000000e+00 9.999999999247436433e-01 -6.805267807939365986e-06 1.020790171190905787e-05 0.000000000000000000e+00 2.019102445873352534e-06 1.346068297248901266e-06 0.000000000000000000e+00 -1.011674478850349947e-03 1.517511718275530884e-03 3.308722450212110699e-23 2.002790316328725752e-04 1.335193544219149327e-04 0.000000000000000000e+00 -4.893829162153029433e-02 7.340743743229739826e-02 1.571643163850752582e-20 4.708354794704974200e-01 4.710443708836518084e-01 4.709245230089071366e-01 4.707156272039317857e-01 1.481794186743211686e-02 9.878627911621383484e-03 0.000000000000000000e+00 7.207356952365363556e-01 4.804904634910163175e-01 0.000000000000000000e+00
5.999999999999999778e-02 1.500000121674275544e+00 8.111618369619580683e-08 1.000000000000000000e+00 9.999999991769522589e-01 -2.250535432808980672e-05 3.375803149213587559e-05 0.000000000000000000e+00 1.005747159908026299e-05 6.704981066053442590e-06 0.000000000000000000e+00 -2.208878368487025238e-03 3.313317552731116604e-03 1.045556294267026981e-20 6.623325795110999829e-04 4.415550530073847194e-04 0.000000000000000000e+00 -7.041621953654693400e-02 1.056243293049454607e-01 3.022187086023741913e-18 4.708159454007382894e-01 4.711165073011854276e-01 4.709440681680277518e-01 4.706434853309568456e-01 3.244077940462404552e-02 2.162718626974608621e-02 0.000000000000000000e+00 1.036762437038095896e+00 6.911749580247494862e-01 0.000000000000000000e+00
8.000000000000000167e-02 1.500000505852446375e+00 3.372349642870198839e-07 1.000000000000000000e+00 9.999999955611486024e-01 -5.226471940818808415e-05 7.839707911232911622e-05 0.000000000000000000e+00 3.127334391791930691e-05 2.084889594527598153e-05 0.000000000000000000e+00 -3.816340487525917737e-03 5.724510731305199919e-03 6.737617699815925260e-19 1.538150712666764858e-03 1.025433808443895235e-03 0.000000000000000000e+00 -8.997686479228095280e-02 1.349652971909569843e-01 1.360705490204830101e-16 4.707981672408645402e-01 4.711822031798988952e-01 4.709618807288304398e-01 4.705777822930687360e-01 5.610035989688338248e-02 3.740023993115713929e-02 0.000000000000000000e+00 1.324576797674994477e+00 8.830511984354754151e-01 0.000000000000000000e+00
1.000000000000000056e-01 1.500001522939829579e+00 1.015293219766426021e-06 1.000000000000000000e+00 9.999999837511909240e-01 -9.999633576595477649e-05 1.499945036497479659e-04 0.000000000000000000e+00 7.511207587788712556e-05 5.007471725184733382e-05 0.000000000000000000e+00 -5.796392181539117110e-03 8.694588272528027545e-03 1.720567437845819600e-17 2.942892305063542907e-03 1.961928203365024409e-03 0.000000000000000000e+00 -1.076877458335265964e-01 1.615316187769283152e-01 2.675935899053944952e-15 4.707820973723931268e-01 4.712416915550077801e-01 4.709780359231342528e-01 4.705182975693009695e-01 8.524239780131395716e-02 5.682826519951370697e-02 0.000000000000000000e+00 1.585172668405362639e+00 1.056781778776881175e+00 0.000000000000000000e+00
1.199999999999999956e-01 1.500003738308109291e+00 2.492205406208025745e-06 1.000000000000000000e+00 9.999999534546947233e-01 -1.692432101826481336e-04 2.538648152823009467e-04 0.000000000000000000e+00 1.532126648799365986e-04 1.021417765856727993e-04 0.000000000000000000e+00 -8.112705437068675959e-03 1.216905815743257908e-02 2.420731224793328668e-16 4.980828371341287225e-03 3.320552247451918817e-03 0.000000000000000000e+00 -1.236154050452807490e-01 1.854231077503581127e-01 3.064781196567608473e-14 4.707676987587530171e-01 4.712952111974897385e-01 4.709926177889813825e-01 4.704648229308874274e-01 1.193323463922505712e-01 7.955489758328815331e-02 0.000000000000000000e+00 1.819530039624648543e+00 1.213020025291225545e+00 0.000000000000000000e+00
1.400000000000000133e-01 1.500007970256906242e+00 5.313504604114153153e-06 1.000000000000000000e+00 9.999998874364616208e-01 -2.631916903204274704e-04 3.947875355395810649e-04 0.000000000000000000e+00 2.791939212927775898e-04 1.861292808539691430e-04 0.000000000000000000e+00 -1.073027317440700991e-02 1.609540977255951785e-02 2.249246863522853801e-15 7.745734062948378060e-03 5.163822707861318376e-03 0.000000000000000000e+00 -1.378253895094414538e-01 2.067380851899626171e-01 2.401456566562083436e-13 4.707549484366215231e-01 4.713430105215054566e-01 4.710057226276868070e-01 4.704171664772238137e-01 1.578551197373557757e-01 1.052367464218057491e-01 0.000000000000000000e+00 2.028615000048723971e+00 1.352409994230966417e+00 0.000000000000000000e+00
1.600000000000000033e-01 1.500015327536719845e+00 1.021835781269268759e-05 1.000000000000000000e+00 9.999997595288645513e-01 -3.846845711850732977e-04 5.770268570965636588e-04 0.000000000000000000e+00 4.684484248115829358e-04 3.122989498254756741e-04 0.000000000000000000e+00 -1.361538912653035074e-02 2.042308374111597574e-02 1.539951129667701396e-14 1.132127510355486998e-02 7.547516731531328342e-03 0.000000000000000000e+00 -1.503822291796529653e-01 2.255733475337765026e-01 1.420854231525599948e-12 4.707438410746658253e-01 4.713853514673425060e-01 4.710174625248757518e-01 4.703751566634131187e-01 2.003148146447831790e-01 1.335432094341272857e-01 0.000000000000000000e+00 2.213379734438858382e+00 1.475586465792013691e+00 0.000000000000000000e+00
1.799999999999999933e-01 1.500027242827913110e+00 1.816188527236208420e-05 1.000000000000000000e+00 9.999995327361790309e-01 -5.362339963634036753e-04 8.043509959512634179e-04 0.000000000000000000e+00 7.379441539105357183e-04 4.919627690302766105e-04 0.000000000000000000e+00 -1.673562726940241302e-02 2.510344110357070127e-02 8.342813575124962550e-14 1.578138866278313429e-02 1.052092575679618343e-02 0.000000000000000000e+00 -1.613494141447530672e-01 2.420241341256436363e-01 6.772627604405018903e-12 4.707343923922771012e-01 4.714225131685270131e-01 4.710279687325489295e-01 4.703386461154124287e-01 2.462344325375886156e-01 1.641562870739280700e-01 0.000000000000000000e+00 2.374762518256353871e+00 1.583174929859428870e+00 0.000000000000000000e+00
